epoch,loss_epoch,loss_step,step
364,,0.052157074213027954,28799
364,0.05892133712768555,,28834
365,,0.05242893844842911,28849
365,,0.05652714893221855,28899
365,0.05539410561323166,,28913
366,,0.06121314689517021,28949
366,0.057407964020967484,,28992
367,,0.06433013081550598,28999
367,,0.05233457684516907,29049
367,0.054735515266656876,,29071
368,,0.04439670592546463,29099
368,,0.057884592562913895,29149
368,0.05244705080986023,,29150
369,,0.05877559259533882,29199
369,0.0519404374063015,,29229
370,,0.0440700501203537,29249
370,,0.060261812061071396,29299
370,0.05091341957449913,,29308
371,,0.041968367993831635,29349
371,0.047652050852775574,,29387
372,,0.03766344487667084,29399
372,,0.04974474012851715,29449
372,0.04690561071038246,,29466
373,,0.04951600730419159,29499
373,0.04642237350344658,,29545
374,,0.0473758727312088,29549
374,,0.0462118536233902,29599
374,0.048488516360521317,,29624
375,,0.034652918577194214,29649
375,,0.0426003523170948,29699
375,0.04830830544233322,,29703
376,,0.04334738850593567,29749
376,0.04769831523299217,,29782
377,,0.03203488141298294,29799
377,,0.05766715854406357,29849
377,0.045433368533849716,,29861
378,,0.04290661960840225,29899
378,0.04561278223991394,,29940
379,,0.050360094755887985,29949
379,,0.04843302443623543,29999
379,0.0454401858150959,,30019
380,,0.07849565148353577,30049
380,0.08132767677307129,,30098
381,,0.0641411766409874,30099
381,,0.05127304047346115,30149
381,0.06756991893053055,,30177
382,,0.05029497295618057,30199
382,,0.07832931727170944,30249
382,0.0632101446390152,,30256
383,,0.05979255959391594,30299
383,0.05971197038888931,,30335
384,,0.04845511168241501,30349
384,,0.06420662999153137,30399
384,0.05628138408064842,,30414
385,,0.05647767707705498,30449
385,0.05511735752224922,,30493
386,,0.05660665035247803,30499
386,,0.06493039429187775,30549
386,0.05354239046573639,,30572
387,,0.04878314211964607,30599
387,,0.044775329530239105,30649
387,0.052103858441114426,,30651
388,,0.06081806495785713,30699
388,0.05227874591946602,,30730
389,,0.03936601057648659,30749
389,,0.056949686259031296,30799
389,0.04882442206144333,,30809
390,,0.04112766683101654,30849
390,0.04683786630630493,,30888
391,,0.05372818186879158,30899
391,,0.04968404769897461,30949
391,0.05111435800790787,,30967
392,,0.05905413627624512,30999
392,0.04759262874722481,,31046
393,,0.03338547796010971,31049
393,,0.05411265045404434,31099
393,0.045831941068172455,,31125
394,,0.0436735562980175,31149
394,,0.03713968023657799,31199
394,0.04707469791173935,,31204
395,,0.05039241164922714,31249
395,0.046411048620939255,,31283
396,,0.05423952266573906,31299
396,,0.0581301674246788,31349
396,0.04677025228738785,,31362
397,,0.05738159269094467,31399
397,0.044185299426317215,,31441
398,,0.03476491943001747,31449
398,,0.05321064591407776,31499
398,0.04319705814123154,,31520
399,,0.04482464864850044,31549
399,,0.06595001369714737,31599
399,0.04349953308701515,,31599
400,,0.0794934630393982,31649
400,0.08554886281490326,,31678
401,,0.05824464187026024,31699
401,,0.059217289090156555,31749
401,0.06882879883050919,,31757
402,,0.05801405757665634,31799
402,0.06075235456228256,,31836
403,,0.05411113426089287,31849
403,,0.05970901995897293,31899
403,0.05852513387799263,,31915
404,,0.05926268547773361,31949
404,0.05419711768627167,,31994
405,,0.06065141409635544,31999
405,,0.05645338445901871,32049
405,0.053733546286821365,,32073
406,,0.05453723669052124,32099
406,,0.059979405254125595,32149
406,0.05268305167555809,,32152
407,,0.05640861392021179,32199
407,0.05164250358939171,,32231
408,,0.059842415153980255,32249
408,,0.042973052710294724,32299
408,0.04939213767647743,,32310
409,,0.04292922466993332,32349
409,0.051444172859191895,,32389
410,,0.06559725105762482,32399
410,,0.05530529469251633,32449
410,0.04908344894647598,,32468
411,,0.04803314805030823,32499
411,0.047833848744630814,,32547
412,,0.032659273594617844,32549
412,,0.053529173135757446,32599
412,0.04467817768454552,,32626
413,,0.03822506219148636,32649
413,,0.04522666335105896,32699
413,0.04714645445346832,,32705
414,,0.040949247777462006,32749
414,0.045874543488025665,,32784
415,,0.041761524975299835,32799
415,,0.038156621158123016,32849
415,0.04545024409890175,,32863
416,,0.04593251645565033,32899
416,0.044159017503261566,,32942
417,,0.04588966816663742,32949
417,,0.052670013159513474,32999
417,0.04341363534331322,,33021
418,,0.04186128079891205,33049
418,,0.03307255357503891,33099
418,0.04407127946615219,,33100
419,,0.044889017939567566,33149
419,0.0421711690723896,,33179
420,,0.09842453896999359,33199
420,,0.06686635315418243,33249
420,0.08795919269323349,,33258
421,,0.05340670421719551,33299
421,0.0656772032380104,,33337
422,,0.04532971978187561,33349
422,,0.07205455750226974,33399
422,0.060080982744693756,,33416
423,,0.05728113651275635,33449
423,0.05497019737958908,,33495
424,,0.0446806326508522,33499
424,,0.0633673369884491,33549
424,0.05326013267040253,,33574
425,,0.042423002421855927,33599
425,,0.05827821418642998,33649
425,0.050538308918476105,,33653
426,,0.04186074435710907,33699
426,0.05078573524951935,,33732
427,,0.03198307007551193,33749
427,,0.05868803709745407,33799
427,0.04904358088970184,,33811
428,,0.06359352916479111,33849
428,0.04913199692964554,,33890
429,,0.0501924529671669,33899
429,,0.053293727338314056,33949
429,0.04859524592757225,,33969
430,,0.04625404626131058,33999
430,0.048077765852212906,,34048
431,,0.04044505953788757,34049
431,,0.05130923166871071,34099
431,0.05012882500886917,,34127
432,,0.04330799728631973,34149
432,,0.06558456271886826,34199
432,0.04332553222775459,,34206
433,,0.046790387481451035,34249
433,0.04403822496533394,,34285
434,,0.041500791907310486,34299
434,,0.03854326903820038,34349
434,0.04493442550301552,,34364
435,,0.03976496681571007,34399
435,0.044633448123931885,,34443
436,,0.030495140701532364,34449
436,,0.037972696125507355,34499
436,0.04350350424647331,,34522
437,,0.03971215337514877,34549
437,,0.03433452546596527,34599
437,0.04133884236216545,,34601
438,,0.03684116154909134,34649
438,0.0414690263569355,,34680
439,,0.04202587530016899,34699
439,,0.051167383790016174,34749
439,0.04146092012524605,,34759
440,,0.08887307345867157,34799
440,0.08404674381017685,,34838
441,,0.07277306914329529,34849
441,,0.04859531298279762,34899
441,0.06690104305744171,,34917
442,,0.046344444155693054,34949
442,0.056187231093645096,,34996
443,,0.04464265704154968,34999
443,,0.05738403648138046,35049
443,0.055663835257291794,,35075
444,,0.05477125197649002,35099
444,,0.06239350140094757,35149
444,0.05203521251678467,,35154
445,,0.047623150050640106,35199
445,0.04919113591313362,,35233
446,,0.0572025403380394,35249
446,,0.05093933641910553,35299
446,0.049684833735227585,,35312
447,,0.04228651896119118,35349
447,0.048214592039585114,,35391
448,,0.053264521062374115,35399
448,,0.051248081028461456,35449
448,0.04770104959607124,,35470
449,,0.04323635622859001,35499
449,,0.028121255338191986,35549
449,0.04876979440450668,,35549
450,,0.05200624465942383,35599
450,0.04507369175553322,,35628
451,,0.043914515525102615,35649
451,,0.048122160136699677,35699
451,0.04537669196724892,,35707
452,,0.049724824726581573,35749
452,0.04394649714231491,,35786
453,,0.04213229566812515,35799
453,,0.04711749777197838,35849
453,0.04543415084481239,,35865
454,,0.043101221323013306,35899
454,0.04376452788710594,,35944
455,,0.04180897772312164,35949
455,,0.06047986447811127,35999
455,0.044450756162405014,,36023
456,,0.03515088930726051,36049
456,,0.042550235986709595,36099
456,0.044158849865198135,,36102
457,,0.03870198875665665,36149
457,0.04279913008213043,,36181
458,,0.050771817564964294,36199
458,,0.04989757388830185,36249
458,0.04428375884890556,,36260
459,,0.05225478112697601,36299
459,0.044334445148706436,,36339
460,,0.09992147237062454,36349
460,,0.07826420664787292,36399
460,0.07970575243234634,,36418
461,,0.05100320279598236,36449
461,0.06304136663675308,,36497
462,,0.06501355767250061,36499
462,,0.0563913956284523,36549
462,0.05693219602108002,,36576
463,,0.04079476743936539,36599
463,,0.05247795954346657,36649
463,0.05178137868642807,,36655
464,,0.03484273701906204,36699
464,0.055194348096847534,,36734
465,,0.0568627193570137,36749
465,,0.04485878720879555,36799
465,0.04917885735630989,,36813
466,,0.046029627323150635,36849
466,0.04715241864323616,,36892
467,,0.05336890369653702,36899
467,,0.05415521562099457,36949
467,0.046933915466070175,,36971
468,,0.06021396815776825,36999
468,,0.04730479419231415,37049
468,0.047166578471660614,,37050
469,,0.040231507271528244,37099
469,0.04609092324972153,,37129
470,,0.033792637288570404,37149
470,,0.045376379042863846,37199
470,0.04361536726355553,,37208
471,,0.042249247431755066,37249
471,0.04316295310854912,,37287
472,,0.045214392244815826,37299
472,,0.04121360927820206,37349
472,0.04353220388293266,,37366
473,,0.03647427260875702,37399
473,0.043022047728300095,,37445
474,,0.039843760430812836,37449
474,,0.04510405287146568,37499
474,0.040123164653778076,,37524
475,,0.03301909938454628,37549
475,,0.03510630130767822,37599
475,0.04111660644412041,,37603
476,,0.0438573881983757,37649
476,0.041467342525720596,,37682
477,,0.03825024515390396,37699
477,,0.04435165971517563,37749
477,0.03903871029615402,,37761
478,,0.038699500262737274,37799
478,0.03931122273206711,,37840
479,,0.03863959759473801,37849
479,,0.045892536640167236,37899
479,0.03948922082781792,,37919
480,,0.06608784943819046,37949
480,0.07497230172157288,,37998
481,,0.03698302060365677,37999
481,,0.05994538217782974,38049
481,0.05918516963720322,,38077
482,,0.05520184338092804,38099
482,,0.040494319051504135,38149
482,0.05996515601873398,,38156
483,,0.05587102100253105,38199
483,0.053469184786081314,,38235
484,,0.051554545760154724,38249
484,,0.05092379450798035,38299
484,0.04964037612080574,,38314
485,,0.05394357442855835,38349
485,0.05072814226150513,,38393
486,,0.056498415768146515,38399
486,,0.040185242891311646,38449
486,0.047598697245121,,38472
487,,0.04433857649564743,38499
487,,0.05428214743733406,38549
487,0.046353068202733994,,38551
488,,0.04568664729595184,38599
488,0.042870741337537766,,38630
489,,0.03948364779353142,38649
489,,0.0629890114068985,38699
489,0.044172752648591995,,38709
490,,0.0411248616874218,38749
490,0.04185253754258156,,38788
491,,0.05068093538284302,38799
491,,0.050160735845565796,38849
491,0.04206307977437973,,38867
492,,0.04542521387338638,38899
492,0.045007459819316864,,38946
493,,0.049577370285987854,38949
493,,0.0393495112657547,38999
493,0.04110192507505417,,39025
494,,0.04283289983868599,39049
494,,0.04373452812433243,39099
494,0.039864085614681244,,39104
495,,0.03883960843086243,39149
495,0.038813330233097076,,39183
496,,0.0350378155708313,39199
496,,0.03950753062963486,39249
496,0.03937416896224022,,39262
497,,0.033281635493040085,39299
497,0.04093443229794502,,39341
498,,0.03348139300942421,39349
498,,0.05196312069892883,39399
498,0.04067656397819519,,39420
499,,0.04245371371507645,39449
499,,0.0380447693169117,39499
499,0.04055314138531685,,39499
500,,0.09887528419494629,39549
500,0.07391331344842911,,39578
501,,0.05494537949562073,39599
501,,0.06432623416185379,39649
501,0.06136828660964966,,39657
502,,0.06338488310575485,39699
502,0.057415034621953964,,39736
503,,0.04508548602461815,39749
503,,0.06074775755405426,39799
503,0.05146858096122742,,39815
504,,0.04861493408679962,39849
504,0.050418559461832047,,39894
505,,0.061632391065359116,39899
505,,0.04666825756430626,39949
505,0.04891834780573845,,39973
506,,0.043335020542144775,39999
506,,0.04364371299743652,40049
506,0.047921501100063324,,40052
507,,0.0455329455435276,40099
507,0.045795269310474396,,40131
508,,0.042467109858989716,40149
508,,0.051392875611782074,40199
508,0.04823123291134834,,40210
509,,0.04705530405044556,40249
509,0.04324156790971756,,40289
510,,0.053114309906959534,40299
510,,0.052934128791093826,40349
510,0.04422822967171669,,40368
511,,0.032767295837402344,40399
511,0.04455742612481117,,40447
512,,0.042850423604249954,40449
512,,0.033735670149326324,40499
512,0.0419260635972023,,40526
513,,0.037248656153678894,40549
513,,0.04923287779092789,40599
513,0.04390119016170502,,40605
514,,0.03942625969648361,40649
514,0.04097791388630867,,40684
515,,0.039916738867759705,40699
515,,0.0521228164434433,40749
515,0.039886754006147385,,40763
516,,0.04220276698470116,40799
516,0.040818650275468826,,40842
517,,0.042725056409835815,40849
517,,0.04253731667995453,40899
517,0.04132913798093796,,40921
518,,0.035005271434783936,40949
518,,0.031977470964193344,40999
518,0.038580868393182755,,41000
519,,0.044481150805950165,41049
519,0.038766395300626755,,41079
520,,0.10062119364738464,41099
520,,0.0749480277299881,41149
520,0.07925038039684296,,41158
521,,0.06078116595745087,41199
521,0.06139430031180382,,41237
522,,0.06059794872999191,41249
522,,0.059646040201187134,41299
522,0.058031242340803146,,41316
523,,0.0540776252746582,41349
523,0.053181327879428864,,41395
524,,0.04020579904317856,41399
524,,0.056494489312171936,41449
524,0.04958313703536987,,41474
525,,0.04935748502612114,41499
525,,0.060721173882484436,41549
525,0.04777810722589493,,41553
526,,0.040185268968343735,41599
526,0.0480232834815979,,41632
527,,0.036030955612659454,41649
527,,0.06552886962890625,41699
527,0.04667705297470093,,41711
528,,0.05897080525755882,41749
528,0.04664666950702667,,41790
529,,0.047959476709365845,41799
529,,0.04410940408706665,41849
529,0.04311869665980339,,41869
530,,0.04114655405282974,41899
530,0.044158678501844406,,41948
531,,0.03390320762991905,41949
531,,0.049278516322374344,41999
531,0.042865004390478134,,42027
532,,0.02908214181661606,42049
532,,0.04563623666763306,42099
532,0.041320014744997025,,42106
533,,0.0324266254901886,42149
533,0.04212236776947975,,42185
534,,0.03759368509054184,42199
534,,0.04559957608580589,42249
534,0.03957987576723099,,42264
535,,0.03567119315266609,42299
535,0.040906548500061035,,42343
536,,0.03191486746072769,42349
536,,0.03989167511463165,42399
536,0.040413472801446915,,42422
537,,0.03332190215587616,42449
537,,0.03346284106373787,42499
537,0.03888274356722832,,42501
538,,0.0335603803396225,42549
538,0.03989831358194351,,42580
539,,0.029929228127002716,42599
539,,0.04062643274664879,42649
539,0.041240401566028595,,42659
540,,0.06768007576465607,42699
540,0.07489120215177536,,42738
541,,0.05748084932565689,42749
541,,0.06198258697986603,42799
541,0.06496376544237137,,42817
542,,0.05996885150671005,42849
542,0.05253404378890991,,42896
543,,0.06772594898939133,42899
543,,0.045274704694747925,42949
543,0.050193458795547485,,42975
544,,0.051268238574266434,42999
544,,0.06432707607746124,43049
544,0.04844903573393822,,43054
545,,0.0564272440969944,43099
545,0.04679718241095543,,43133
546,,0.04542999714612961,43149
546,,0.05068264529109001,43199
546,0.04460042342543602,,43212
547,,0.044105663895606995,43249
547,0.046092353761196136,,43291
548,,0.032949481159448624,43299
548,,0.0384606197476387,43349
548,0.04542979970574379,,43370
549,,0.04469778388738632,43399
549,,0.039726078510284424,43449
549,0.042923230677843094,,43449
550,,0.05145583301782608,43499
550,0.042223576456308365,,43528
551,,0.04201318323612213,43549
551,,0.047912295907735825,43599
551,0.040050629526376724,,43607
552,,0.03995581716299057,43649
552,0.04320857301354408,,43686
553,,0.039739940315485,43699
553,,0.04435206204652786,43749
553,0.03992420807480812,,43765
554,,0.036632150411605835,43799
554,0.03918573260307312,,43844
555,,0.03719653934240341,43849
555,,0.04814497381448746,43899
555,0.03838888555765152,,43923
556,,0.04288719594478607,43949
556,,0.0355929359793663,43999
556,0.038051508367061615,,44002
557,,0.03207071125507355,44049
557,0.03873322904109955,,44081
558,,0.033865563571453094,44099
558,,0.0392393097281456,44149
558,0.041401300579309464,,44160
559,,0.031913213431835175,44199
559,0.03913969546556473,,44239
560,,0.07190226763486862,44249
560,,0.05852016061544418,44299
560,0.07346301525831223,,44318
561,,0.0544905960559845,44349
561,0.05883210524916649,,44397
562,,0.05782277137041092,44399
562,,0.04688312113285065,44449
562,0.054942406713962555,,44476
563,,0.060855165123939514,44499
563,,0.06209036335349083,44549
563,0.05049866810441017,,44555
564,,0.04532541334629059,44599
564,0.04939758777618408,,44634
565,,0.029169520363211632,44649
565,,0.05239798128604889,44699
565,0.044311024248600006,,44713
566,,0.03347410261631012,44749
566,0.04548189416527748,,44792
567,,0.0438583567738533,44799
567,,0.04359760135412216,44849
567,0.04294958338141441,,44871
568,,0.04328404366970062,44899
568,,0.04952605068683624,44949
568,0.04455767571926117,,44950
569,,0.04084525257349014,44999
569,0.04415181279182434,,45029
570,,0.06488294154405594,45049
570,,0.048965808004140854,45099
570,0.04978444427251816,,45108
571,,0.02941378951072693,45149
571,0.04135966673493385,,45187
572,,0.03883686289191246,45199
572,,0.03942573815584183,45249
572,0.0389317125082016,,45266
573,,0.03651857376098633,45299
573,0.03840477392077446,,45345
574,,0.03740778565406799,45349
574,,0.04011502116918564,45399
574,0.03944479301571846,,45424
575,,0.040257684886455536,45449
575,,0.04221062734723091,45499
575,0.038498405367136,,45503
576,,0.034174129366874695,45549
576,0.03930233418941498,,45582
577,,0.048179879784584045,45599
577,,0.04813263937830925,45649
577,0.0388435497879982,,45661
578,,0.036734748631715775,45699
578,0.03739858418703079,,45740
579,,0.04161651059985161,45749
579,,0.02925269678235054,45799
579,0.036470625549554825,,45819
580,,0.06868688762187958,45849
580,0.06858930736780167,,45898
581,,0.05476561561226845,45899
581,,0.06700749695301056,45949
581,0.056649427860975266,,45977
582,,0.04288988932967186,45999
582,,0.0627303272485733,46049
582,0.053838085383176804,,46056
583,,0.055974528193473816,46099
583,0.04980970174074173,,46135
584,,0.03492983430624008,46149
584,,0.04020024463534355,46199
584,0.045835282653570175,,46214
585,,0.04642815515398979,46249
585,0.04735133424401283,,46293
586,,0.03577406331896782,46299
586,,0.032068829983472824,46349
586,0.04521073028445244,,46372
587,,0.043454334139823914,46399
587,,0.047616638243198395,46449
587,0.04400195553898811,,46451
588,,0.032907191663980484,46499
588,0.04483293369412422,,46530
589,,0.04919242858886719,46549
589,,0.046120814979076385,46599
589,0.047413088381290436,,46609
590,,0.03760262578725815,46649
590,0.04347473382949829,,46688
591,,0.03979538753628731,46699
591,,0.03539467602968216,46749
591,0.03986666724085808,,46767
592,,0.04053989052772522,46799
592,0.041007932275533676,,46846
593,,0.036223746836185455,46849
593,,0.035769980400800705,46899
593,0.04028739780187607,,46925
594,,0.03863837569952011,46949
594,,0.041999951004981995,46999
594,0.041128017008304596,,47004
595,,0.03587571531534195,47049
595,0.0417177751660347,,47083
596,,0.03047044202685356,47099
596,,0.05596425384283066,47149
596,0.03915546089410782,,47162
597,,0.03258359804749489,47199
597,0.03971986845135689,,47241
598,,0.03506098687648773,47249
598,,0.041246198117733,47299
598,0.03856006637215614,,47320
599,,0.030848611146211624,47349
599,,0.036788392812013626,47399
599,0.038289252668619156,,47399
600,,0.06700365245342255,47449
600,0.07954732328653336,,47478
601,,0.047274984419345856,47499
601,,0.05752600356936455,47549
601,0.06064392626285553,,47557
602,,0.053327858448028564,47599
602,0.05708695203065872,,47636
603,,0.055491894483566284,47649
603,,0.047126542776823044,47699
603,0.05168065056204796,,47715
604,,0.04455740004777908,47749
604,0.05080846697092056,,47794
605,,0.03284388780593872,47799
605,,0.036400530487298965,47849
605,0.04742703214287758,,47873
606,,0.03589102253317833,47899
606,,0.03725714236497879,47949
606,0.047489363700151443,,47952
607,,0.04739982262253761,47999
607,0.048857614398002625,,48031
608,,0.05000361427664757,48049
608,,0.0523872934281826,48099
608,0.04323195666074753,,48110
609,,0.03489963337779045,48149
609,0.04450874775648117,,48189
610,,0.03549649193882942,48199
610,,0.03518509119749069,48249
610,0.04450508952140808,,48268
611,,0.048149093985557556,48299
611,0.04277890920639038,,48347
612,,0.04496263712644577,48349
612,,0.0426466278731823,48399
612,0.04174042120575905,,48426
613,,0.04497971385717392,48449
613,,0.04953388124704361,48499
613,0.040560200810432434,,48505
614,,0.044357143342494965,48549
614,0.04145030677318573,,48584
615,,0.03621571883559227,48599
615,,0.026596222072839737,48649
615,0.040159642696380615,,48663
616,,0.03272731602191925,48699
616,0.03930845111608505,,48742
617,,0.04021310806274414,48749
617,,0.058991335332393646,48799
617,0.039746858179569244,,48821
618,,0.030850183218717575,48849
618,,0.03529047966003418,48899
618,0.03914875164628029,,48900
619,,0.0387018620967865,48949
619,0.04086600989103317,,48979
620,,0.10553183406591415,48999
620,,0.0879126489162445,49049
620,0.0775991901755333,,49058
621,,0.06943050026893616,49099
621,0.06163332611322403,,49137
622,,0.06433100998401642,49149
622,,0.06656023859977722,49199
622,0.05339623987674713,,49216
623,,0.06423366069793701,49249
623,0.05158865451812744,,49295
624,,0.03965163230895996,49299
624,,0.045713990926742554,49349
624,0.04786818102002144,,49374
625,,0.04310646653175354,49399
625,,0.045036204159259796,49449
625,0.046860821545124054,,49453
626,,0.033135440200567245,49499
626,0.04499789699912071,,49532
627,,0.037500351667404175,49549
627,,0.047827474772930145,49599
627,0.04246163368225098,,49611
628,,0.05252860486507416,49649
628,0.04980652779340744,,49690
629,,0.04581541568040848,49699
629,,0.06865132600069046,49749
629,0.04439172521233559,,49769
630,,0.03244958445429802,49799
630,0.042129117995500565,,49848
631,,0.05165079981088638,49849
631,,0.027284083887934685,49899
631,0.04203305020928383,,49927
632,,0.04409589618444443,49949
632,,0.04283536225557327,49999
632,0.039696067571640015,,50006
633,,0.0453474298119545,50049
633,0.03898049145936966,,50085
634,,0.045217983424663544,50099
634,,0.03949213773012161,50149
634,0.04078153893351555,,50164
635,,0.04508200287818909,50199
635,0.03887223079800606,,50243
636,,0.04722867161035538,50249
636,,0.037310317158699036,50299
636,0.03969297930598259,,50322
637,,0.03624268248677254,50349
637,,0.042346157133579254,50399
637,0.038090407848358154,,50401
638,,0.040198542177677155,50449
638,0.03716209530830383,,50480
639,,0.028950735926628113,50499
639,,0.042540062218904495,50549
639,0.03796335309743881,,50559
640,,0.0780196487903595,50599
640,0.07269393652677536,,50638
641,,0.048784300684928894,50649
641,,0.05250754952430725,50699
641,0.0555025190114975,,50717
642,,0.06962583214044571,50749
642,0.053492266684770584,,50796
643,,0.042193882167339325,50799
643,,0.05655279755592346,50849
643,0.05058338865637779,,50875
644,,0.04038337245583534,50899
644,,0.05174494907259941,50949
644,0.04654388129711151,,50954
645,,0.041894420981407166,50999
645,0.04301336780190468,,51033
646,,0.04057294875383377,51049
646,,0.05694200098514557,51099
646,0.046099185943603516,,51112
647,,0.05437098443508148,51149
647,0.04698988422751427,,51191
648,,0.036226365715265274,51199
648,,0.03667881339788437,51249
648,0.042881421744823456,,51270
649,,0.03313470631837845,51299
649,,0.041074130684137344,51349
649,0.04033740609884262,,51349
650,,0.037403881549835205,51399
650,0.04066851735115051,,51428
651,,0.039825353771448135,51449
651,,0.03973884508013725,51499
651,0.039348166435956955,,51507
652,,0.04015081748366356,51549
652,0.0397389754652977,,51586
653,,0.052898284047842026,51599
653,,0.03347695618867874,51649
653,0.03779798001050949,,51665
654,,0.03815864026546478,51699
654,0.03905941918492317,,51744
655,,0.03579971566796303,51749
655,,0.04694609344005585,51799
655,0.038783084601163864,,51823
656,,0.03171052038669586,51849
656,,0.041721682995557785,51899
656,0.038969963788986206,,51902
657,,0.03934558480978012,51949
657,0.037066973745822906,,51981
658,,0.026745378971099854,51999
658,,0.03987092897295952,52049
658,0.037836767733097076,,52060
659,,0.045102111995220184,52099
659,0.03834714740514755,,52139
660,,0.05066830664873123,52149
660,,0.055840570479631424,52199
660,0.06642159074544907,,52218
661,,0.052995916455984116,52249
661,0.05500166118144989,,52297
662,,0.0477445013821125,52299
662,,0.051605504006147385,52349
662,0.056287266314029694,,52376
663,,0.06061556935310364,52399
663,,0.06711333245038986,52449
663,0.04878189042210579,,52455
664,,0.039794810116291046,52499
664,0.046834394335746765,,52534
665,,0.034822266548871994,52549
665,,0.03916359692811966,52599
665,0.041903141885995865,,52613
666,,0.048234544694423676,52649
666,0.04387010633945465,,52692
667,,0.040362339466810226,52699
667,,0.04997829720377922,52749
667,0.042949844151735306,,52771
668,,0.032226771116256714,52799
668,,0.044913820922374725,52849
668,0.03963148966431618,,52850
669,,0.0403682142496109,52899
669,0.040882207453250885,,52929
670,,0.036151327192783356,52949
670,,0.04105532914400101,52999
670,0.038589589297771454,,53008
671,,0.03626047447323799,53049
671,0.039171069860458374,,53087
672,,0.03432755172252655,53099
672,,0.03151851147413254,53149
672,0.04001059755682945,,53166
673,,0.03897858411073685,53199
673,0.03808403015136719,,53245
674,,0.038155317306518555,53249
674,,0.04855404049158096,53299
674,0.039893753826618195,,53324
675,,0.02416166104376316,53349
675,,0.04942559450864792,53399
675,0.03808143734931946,,53403
676,,0.04697934165596962,53449
676,0.03746285289525986,,53482
677,,0.03176834434270859,53499
677,,0.039752669632434845,53549
677,0.0388094000518322,,53561
678,,0.040819358080625534,53599
678,0.03688840940594673,,53640
679,,0.03179847076535225,53649
679,,0.040214452892541885,53699
679,0.037082739174366,,53719
680,,0.08100336045026779,53749
680,0.07163108885288239,,53798
681,,0.049571916460990906,53799
681,,0.05214579775929451,53849
681,0.059897955507040024,,53877
682,,0.046335991472005844,53899
682,,0.05948152765631676,53949
682,0.05384613201022148,,53956
683,,0.05931004136800766,53999
683,0.04902777075767517,,54035
684,,0.04704131558537483,54049
684,,0.04891512170433998,54099
684,0.04756234213709831,,54114
685,,0.04920830577611923,54149
685,0.04667932912707329,,54193
686,,0.060216836631298065,54199
686,,0.041164711117744446,54249
686,0.04958358034491539,,54272
687,,0.0404842346906662,54299
687,,0.04050086438655853,54349
687,0.043168652802705765,,54351
688,,0.034626554697752,54399
688,0.04287322610616684,,54430
689,,0.04235313832759857,54449
689,,0.048205308616161346,54499
689,0.04530034214258194,,54509
690,,0.03891930356621742,54549
690,0.04361608251929283,,54588
691,,0.038411859422922134,54599
691,,0.03606458008289337,54649
691,0.041776690632104874,,54667
692,,0.03641272336244583,54699
692,0.03937074542045593,,54746
693,,0.04029051959514618,54749
693,,0.040464967489242554,54799
693,0.04018878936767578,,54825
694,,0.04215669631958008,54849
694,,0.04176928848028183,54899
694,0.040053095668554306,,54904
695,,0.03848768025636673,54949
695,0.04285920411348343,,54983
696,,0.04178110510110855,54999
696,,0.03644366189837456,55049
696,0.04076114669442177,,55062
697,,0.037187110632658005,55099
697,0.04053271561861038,,55141
698,,0.030656829476356506,55149
698,,0.04097161069512367,55199
698,0.038129717111587524,,55220
699,,0.04051049053668976,55249
699,,0.0433533638715744,55299
699,0.043752625584602356,,55299
700,,0.060704492032527924,55349
700,0.07118779420852661,,55378
701,,0.05148787423968315,55399
701,,0.060147300362586975,55449
701,0.05998605489730835,,55457
702,,0.05099668353796005,55499
702,0.051888782531023026,,55536
703,,0.04242519289255142,55549
703,,0.051114171743392944,55599
703,0.04935719445347786,,55615
704,,0.05488554388284683,55649
704,0.050627436488866806,,55694
705,,0.044422850012779236,55699
705,,0.03887256234884262,55749
705,0.044604767113924026,,55773
706,,0.051078878343105316,55799
706,,0.04315795749425888,55849
706,0.044612038880586624,,55852
707,,0.05929991602897644,55899
707,0.04633977264165878,,55931
708,,0.05593357980251312,55949
708,,0.042757026851177216,55999
708,0.04580119997262955,,56010
709,,0.042197003960609436,56049
709,0.04226653277873993,,56089
710,,0.059312377125024796,56099
710,,0.047221824526786804,56149
710,0.0490424782037735,,56168
711,,0.04456791281700134,56199
711,0.04231036826968193,,56247
712,,0.03136809915304184,56249
712,,0.032938871532678604,56299
712,0.04038260132074356,,56326
713,,0.03205321729183197,56349
713,,0.03651025891304016,56399
713,0.03903413191437721,,56405
714,,0.03178990259766579,56449
714,0.041407570242881775,,56484
715,,0.04233967140316963,56499
715,,0.04179657995700836,56549
715,0.04050573334097862,,56563
716,,0.03602658212184906,56599
716,0.03882451355457306,,56642
717,,0.037087030708789825,56649
717,,0.04697326570749283,56699
717,0.04090168699622154,,56721
718,,0.034781552851200104,56749
718,,0.04252614825963974,56799
718,0.03805939853191376,,56800
719,,0.037074994295835495,56849
719,0.03932143375277519,,56879
720,,0.09540320932865143,56899
720,,0.06565757095813751,56949
720,0.07498056441545486,,56958
721,,0.048400022089481354,56999
721,0.06016101688146591,,57037
722,,0.057452380657196045,57049
722,,0.07228900492191315,57099
722,0.05973673611879349,,57116
723,,0.052031323313713074,57149
723,0.053358666598796844,,57195
724,,0.06083255261182785,57199
724,,0.052183572202920914,57249
724,0.051258642226457596,,57274
725,,0.03392714262008667,57299
